시설번호,시설유형코드,시도명,시군구명,시군구코드,소재지도로명주소,소재지지번주소,위도,경도,상세위치,안전센터명,보호틀유무,설치연도,출수압력,관할기관명,관할기관전화번호,데이터기준일자,geometry,index_right,BASE_DATE,ADM_CD,ADM_NM
강서-다사-하8-1-6,2,대구광역시,달서구,27290,대구광역시 달서구 호산동로36길 45,대구광역시 달서구 호산동 357-46,35.8508246987,128.4883424611,태평빌라트 동편,다사119안전센터,N,2001,4.0,강서소방서,053-601-5620,2024-02-07,POINT (128.4883424611 35.8508246987),3550,20240630,22070610,신당동
강서-다사-상8-1-7,1,대구광역시,달서구,27290,대구광역시 달서구 달서대로109안길 28,대구광역시 달서구 호산동 386-14,35.8499590103,128.4874065718,시골맛 칼국수 앞,다사119안전센터,N,2001,4.2,강서소방서,053-601-5620,2024-02-07,POINT (128.4874065718 35.8499590103),3550,20240630,22070610,신당동
강서-다사-상8-1-8,1,대구광역시,달서구,27290,대구광역시 달서구 호산동로 166,대구광역시 달서구 호산동 386,35.8499692301,128.4859631,선산곱창 앞,다사119안전센터,Y,2001,4.2,강서소방서,053-601-5620,2024-02-07,POINT (128.4859631 35.8499692301),3550,20240630,22070610,신당동
강서-다사-상8-1-9,1,대구광역시,달서구,27290,대구광역시 달서구 호산동로35 남길 33,대구광역시 달서구 호산동 388,35.8499627137,128.4843092504,커피아리 앞,다사119안전센터,N,2001,4.0,강서소방서,053-601-5620,2024-02-07,POINT (128.4843092504 35.8499627137),3550,20240630,22070610,신당동
강서-다사-상8-1-10,1,대구광역시,달서구,27290,대구광역시 달서구 달서대로109안길 74,대구광역시 달서구 호산동 390,35.8499570505,128.4823561,CU편의점 앞,다사119안전센터,Y,2001,4.3,강서소방서,053-601-5620,2024-02-07,POINT (128.4823561 35.8499570505),3550,20240630,22070610,신당동
강서-다사-상8-1-11,1,대구광역시,달서구,27290,대구광역시 달서구 달서대로109안길 76,대구광역시 달서구 호산동 350-1,35.8505815155,128.4815078404,파호초등학교 남문 앞,다사119안전센터,N,2001,4.3,강서소방서,053-601-5620,2024-02-07,POINT (128.4815078404 35.8505815155),3550,20240630,22070610,신당동
강서-다사-상8-1-12,1,대구광역시,달서구,27290,대구광역시 달서구 호산로 126,대구광역시 달서구 호산동 350,35.8500251775,128.4788716271,삼성한국형아파트 정문 앞,다사119안전센터,N,2001,4.1,강서소방서,053-601-5620,2024-02-07,POINT (128.4788716271 35.8500251775),3550,20240630,22070610,신당동
강서-다사-상8-1-13,1,대구광역시,달서구,27290,대구광역시 달서구 호산로 126,대구광역시 달서구 호산동 350,35.8500251775,128.4788716271,삼성한국형아파트102동 남서편 횡단보도앞,다사119안전센터,N,2001,4.0,강서소방서,053-601-5620,2024-02-07,POINT (128.4788716271 35.8500251775),3550,20240630,22070610,신당동
강서-다사-상8-1-14,1,대구광역시,달서구,27290,대구광역시 달서구 호산로 125,대구광역시 달서구 파호동 89,35.8502225544,128.4736776784,삼성명가타운 218동 남편,다사119안전센터,N,2001,3.5,강서소방서,053-601-5620,2024-02-07,POINT (128.4736776784 35.8502225544),3550,20240630,22070610,신당동
강서-다사-상8-1-15,1,대구광역시,달서구,27290,대구광역시 달서구 호산로 125,대구광역시 달서구 파호동 89,35.8502225544,128.4736776784,삼성명가타운 정문앞,다사119안전센터,N,2001,4.2,강서소방서,053-601-5620,2024-02-07,POINT (128.4736776784 35.8502225544),3550,20240630,22070610,신당동
강서-다사-하8-1-16,2,대구광역시,달서구,27290,대구광역시 달서구 호산로 125,대구광역시 달서구 파호동 89,35.8502225544,128.4736776784,삼성명가타운 203동 서편 인도,다사119안전센터,N,2001,3.5,강서소방서,053-601-5620,2024-02-07,POINT (128.4736776784 35.8502225544),3550,20240630,22070610,신당동
강서-다사-상8-1-17,1,대구광역시,달서구,27290,대구광역시 달서구 성서공단로15길 42,대구광역시 달서구 호림동 19,35.8388786188,128.4906268633,GS25시 앞,다사119안전센터,N,2001,3.5,강서소방서,053-601-5620,2024-02-07,POINT (128.4906268633 35.8388786188),3550,20240630,22070610,신당동
강서-다사-상8-1-18,1,대구광역시,달서구,27290,대구광역시 달서구 호산로27길 36,대구광역시 달서구 파호동 84-13,35.8524134187,128.4741510316,삼성종합오토바이건물 우측 인도끝,다사119안전센터,N,2001,4.0,강서소방서,053-601-5620,2024-02-07,POINT (128.4741510316 35.8524134187),3550,20240630,22070610,신당동
강서-다사-상8-1-19,1,대구광역시,달서구,27290,대구광역시 달서구 달구벌대로 999,대구광역시 달서구 호산동 307-1,35.8534311399,128.4766939026,성서종합카센타 앞,다사119안전센터,N,2001,4.0,강서소방서,053-601-5620,2024-02-07,POINT (128.4766939026 35.8534311399),3550,20240630,22070610,신당동
강서-다사-상8-1-20,1,대구광역시,달서구,27290,대구광역시 달서구 달서대로109길 140,대구광역시 달서구 파호동 91-3,35.8486189153,128.4764244641,화성엔지니어링 정문 앞,다사119안전센터,N,1999,5.5,강서소방서,053-601-5620,2024-02-07,POINT (128.4764244641 35.8486189153),3550,20240630,22070610,신당동
강서-다사-하8-1-21,2,대구광역시,달서구,27290,대구광역시 달서구 달서대로 109길 149,,35.8480668125,128.4751374673,영남일보맞은편,다사119안전센터,N,1999,4.0,강서소방서,053-601-5620,2024-02-07,POINT (128.4751374673 35.8480668125),3550,20240630,22070610,신당동
강서-다사-하8-1-22,2,대구광역시,달서구,27290,대구광역시 달서구 호산로 27길 6,대구광역시 달서구 파호동 82-8,35.8522046288,128.4772071,EiE어학원 건물 북편 사거리 골목,다사119안전센터,N,1999,4.5,강서소방서,053-601-5620,2024-02-07,POINT (128.4772071 35.8522046288),3550,20240630,22070610,신당동
강서-다사-하8-1-23,2,대구광역시,달서구,27290,대구광역시 달서구 성서공단북로 3길 12,,35.8451513245,128.4759851902,대지철강정문북편,다사119안전센터,N,1999,4.0,강서소방서,053-601-5620,2024-02-07,POINT (128.4759851902 35.8451513245),3550,20240630,22070610,신당동
강서-다사-하8-1-24,2,대구광역시,달서구,27290,대구광역시 달서구 성서공단북로 5길 32,,35.8473411991,128.476853698,완전사 정문남편,다사119안전센터,N,1999,4.0,강서소방서,053-601-5620,2024-02-07,POINT (128.476853698 35.8473411991),3550,20240630,22070610,신당동
강서-다사-하8-1-25,2,대구광역시,달서구,27290,대구광역시 달서구 성서공단북로 5길 16,,35.84597911,128.4769504564,대성수출포장정문,다사119안전센터,N,1999,4.1,강서소방서,053-601-5620,2024-02-07,POINT (128.4769504564 35.84597911),3550,20240630,22070610,신당동
강서-다사-상8-1-26,1,대구광역시,달서구,27290,대구광역시 달서구 성서공단북로 31,대구광역시 달서구 파호동 92-12,35.8448094398,128.4759765301,삼우농기 정문 좌측,다사119안전센터,N,1999,4.5,강서소방서,053-601-5620,2024-02-07,POINT (128.4759765301 35.8448094398),3550,20240630,22070610,신당동
강서-다사-하8-1-27,2,대구광역시,달서구,27290,대구광역시 달서구 성서공단북로 61,,35.8454788633,128.4798120093,희성전자 야구장정문 북편,다사119안전센터,N,1999,4.0,강서소방서,053-601-5620,2024-02-07,POINT (128.4798120093 35.8454788633),3550,20240630,22070610,신당동
강서-다사-하8-1-28,2,대구광역시,달서구,27290,대구광역시 달서구 성서공단북로 61,,35.8454788633,128.4798120093,현대테크 건너(희성전자 서편도로 북편),다사119안전센터,N,1999,4.0,강서소방서,053-601-5620,2024-02-07,POINT (128.4798120093 35.8454788633),3550,20240630,22070610,신당동
강서-다사-상8-1-29,1,대구광역시,달서구,27290,대구광역시 달서구 성서공단북로 61,대구광역시 달서구 호산동 357-70,35.8454788633,128.4798120093,희성전자 2공장 정문 동편 80m,다사119안전센터,N,1999,6.5,강서소방서,053-601-5620,2024-02-07,POINT (128.4798120093 35.8454788633),3550,20240630,22070610,신당동
강서-다사-상8-1-30,1,대구광역시,달서구,27290,대구광역시 달서구 성서공단북로 61,대구광역시 달서구 호산동 357-70,35.8454788633,128.4798120093,희성전자 2공장 정문 서편,다사119안전센터,N,1999,6.5,강서소방서,053-601-5620,2024-02-07,POINT (128.4798120093 35.8454788633),3550,20240630,22070610,신당동
강서-다사-상8-1-31,1,대구광역시,달서구,27290,대구광역시 달서구 성서공단북로 79,대구광역시 달서구 호산동 357-55,35.8456871707,128.4822321,성진포머2공장 남편 인도,다사119안전센터,N,1999,6.3,강서소방서,053-601-5620,2024-02-07,POINT (128.4822321 35.8456871707),3550,20240630,22070610,신당동
강서-다사-상8-1-32,1,대구광역시,달서구,27290,대구광역시 달서구 성서공단북로 105,대구광역시 달서구 호산동 357-98,35.8454953028,128.4839295799,화신 정문 앞,다사119안전센터,N,1999,6.0,강서소방서,053-601-5620,2024-02-07,POINT (128.4839295799 35.8454953028),3550,20240630,22070610,신당동
강서-다사-상8-1-33,1,대구광역시,달서구,27290,대구광역시 달서구 성서공단북로 124,대구광역시 달서구 호산동 707-1,35.8441952502,128.4861926766,대구재활센터 서편모서리,다사119안전센터,N,1999,4.0,강서소방서,053-601-5620,2024-02-07,POINT (128.4861926766 35.8441952502),3550,20240630,22070610,신당동
강서-다사-상8-1-34,1,대구광역시,달서구,27290,대구광역시 달서구 성서공단북로 132,대구광역시 달서구 호산동 707-3,35.8441324147,128.4872214938,대구은행 앞,다사119안전센터,N,1999,3.8,강서소방서,053-601-5620,2024-02-07,POINT (128.4872214938 35.8441324147),3550,20240630,22070610,신당동
강서-다사-상8-1-35,1,대구광역시,달서구,27290,대구광역시 달서구 성서공단북로 150-2,대구광역시 달서구 호산동 716-33,35.844226198,128.4892970614,아이리스 오피스텔 앞,다사119안전센터,N,1999,3.5,강서소방서,053-601-5620,2024-02-07,POINT (128.4892970614 35.844226198),3550,20240630,22070610,신당동
강서-다사-상8-1-36,1,대구광역시,달서구,27290,대구광역시 달서구 달서대로 499,대구광역시 달서구 호산동 717,35.843157238,128.491113677,삼성전자물류센터 북서편모서리,다사119안전센터,N,1999,3.4,강서소방서,053-601-5620,2024-02-07,POINT (128.491113677 35.843157238),3550,20240630,22070610,신당동
강서-다사-상8-1-37,1,대구광역시,달서구,27290,대구광역시 달서구 성서공단북로 161,대구광역시 달서구 호산동 357-130,35.8451549921,128.4908182592,진영R＆S 남동편 교차로 화단,다사119안전센터,N,1999,4.2,강서소방서,053-601-5620,2024-02-07,POINT (128.4908182592 35.8451549921),3550,20240630,22070610,신당동
강서-다사-상8-1-38,1,대구광역시,달서구,27290,대구광역시 달서구 성서공단북로 161,대구광역시 달서구 호산동 357-130,35.8451549921,128.4908182592,진영R＆S 동편 화단,다사119안전센터,N,1999,4.2,강서소방서,053-601-5620,2024-02-07,POINT (128.4908182592 35.8451549921),3550,20240630,22070610,신당동
강서-다사-상8-1-39,1,대구광역시,달서구,27290,대구광역시 달서구 달서대로 533,대구광역시 달서구 호산동 357-75,35.8475665166,128.4900103537,STX중공업정문 북편모서리,다사119안전센터,N,1999,4.0,강서소방서,053-601-5620,2024-02-07,POINT (128.4900103537 35.8475665166),3550,20240630,22070610,신당동
강서-다사-하8-1-40,2,대구광역시,달서구,27290,대구광역시 달서구 달서대로 533,대구광역시 달서구 호산동 357-75,35.8475665166,128.4900103537,STX 북편 인도상,다사119안전센터,N,1999,4.0,강서소방서,053-601-5620,2024-02-07,POINT (128.4900103537 35.8475665166),3550,20240630,22070610,신당동
강서-다사-상8-1-41,1,대구광역시,달서구,27290,대구광역시 달서구 성서공단로11길 40,대구광역시 달서구 호림동 11-17,35.838661375,128.4883130627,명우돈식당 앞,다사119안전센터,N,1999,3.5,강서소방서,053-601-5620,2024-02-07,POINT (128.4883130627 35.838661375),3550,20240630,22070610,신당동
강서-다사-상8-1-42,1,대구광역시,달서구,27290,대구광역시 달서구 달구벌대로 1021,,35.85316411,128.4794211,강창역 6번 출구 서편,다사119안전센터,N,1999,4.0,강서소방서,053-601-5620,2024-02-07,POINT (128.4794211 35.85316411),3550,20240630,22070610,신당동
강서-다사-상8-1-43,1,대구광역시,달서구,27290,대구광역시 달서구 성서공단북로 2길 30,,35.8419242724,128.4731720714,영동산업정문남편,다사119안전센터,N,2002,4.1,강서소방서,053-601-5620,2024-02-07,POINT (128.4731720714 35.8419242724),3550,20240630,22070610,신당동
강서-다사-상8-1-44,1,대구광역시,달서구,27290,대구광역시 달서구 성서공단북로4길 11,,35.8434394822,128.4756178874,삼우정밀 앞,다사119안전센터,N,2002,4.1,강서소방서,053-601-5620,2024-02-07,POINT (128.4756178874 35.8434394822),3550,20240630,22070610,신당동
강서-다사-상8-1-45,1,대구광역시,달서구,27290,대구광역시 달서구 성서공단북로2길 49,대구광역시 달서구 파호동 205-10,35.84103311,128.4752733216,성한 서편 인도,다사119안전센터,N,2002,5.5,강서소방서,053-601-5620,2024-02-07,POINT (128.4752733216 35.84103311),3550,20240630,22070610,신당동
강서-다사-상8-1-46,1,대구광역시,달서구,27290,대구광역시 달서구 호산로 37-12,,35.8434813891,128.4766811864,성일레이저 정문 앞,다사119안전센터,N,2002,4.0,강서소방서,053-601-5620,2024-02-07,POINT (128.4766811864 35.8434813891),3550,20240630,22070610,신당동
강서-다사-상8-1-47,1,대구광역시,달서구,27290,대구광역시 달서구 달서대로95길 136,대구광역시 달서구 파호동 204-7,35.8425519616,128.4763193036,태일금속 정문 동편,다사119안전센터,N,2002,6.0,강서소방서,053-601-5620,2024-02-07,POINT (128.4763193036 35.8425519616),3550,20240630,22070610,신당동
강서-다사-상8-1-48,1,대구광역시,달서구,27290,대구광역시 달서구 성서공단북로2길 68,대구광역시 달서구 파호동 206-5,35.840521262,128.477200715,신우섬유 정문 우측,다사119안전센터,N,2002,6.0,강서소방서,053-601-5620,2024-02-07,POINT (128.477200715 35.840521262),3550,20240630,22070610,신당동
강서-다사-상8-1-49,1,대구광역시,달서구,27290,대구광역시 달서구 호산로 48,대구광역시 달서구 호산동 700,35.8436329018,128.4792209936,볼보트럭 대구영업소 정문 남편,다사119안전센터,N,2002,5.1,강서소방서,053-601-5620,2024-02-07,POINT (128.4792209936 35.8436329018),3550,20240630,22070610,신당동
강서-다사-상8-1-50,1,대구광역시,달서구,27290,대구광역시 달서구 호산로 38-11,대구광역시 달서구 호산동 700-7,35.8433075719,128.4794451,이브센스 정문 우측,다사119안전센터,N,2002,6.4,강서소방서,053-601-5620,2024-02-07,POINT (128.4794451 35.8433075719),3550,20240630,22070610,신당동
강서-다사-상8-1-51,1,대구광역시,달서구,27290,대구광역시 달서구 성서공단북로18길 16,대구광역시 달서구 호산동 701-7,35.8428014048,128.4814513274,덕원금형 정문앞,다사119안전센터,N,2002,4.5,강서소방서,053-601-5620,2024-02-07,POINT (128.4814513274 35.8428014048),3550,20240630,22070610,신당동
강서-다사-상8-1-52,1,대구광역시,달서구,27290,대구광역시 달서구 달서대로95길 100,대구광역시 달서구 호산동 701-13,35.8424467532,128.4807092764,창성정밀 정문앞,다사119안전센터,N,2002,5.5,강서소방서,053-601-5620,2024-02-07,POINT (128.4807092764 35.8424467532),3550,20240630,22070610,신당동
강서-다사-상8-1-53,1,대구광역시,달서구,27290,대구광역시 달서구 달서대로95길 114,대구광역시 달서구 호산동 701-11,35.8424594322,128.4791385492,TC텍스타일 정문 서편,다사119안전센터,N,2002,5.5,강서소방서,053-601-5620,2024-02-07,POINT (128.4791385492 35.8424594322),3550,20240630,22070610,신당동
강서-다사-상8-1-54,1,대구광역시,달서구,27290,대구광역시 달서구 호산로 28,,35.8421534219,128.4782798748,동부레이저 정문 서편,다사119안전센터,N,2002,4.1,강서소방서,053-601-5620,2024-02-07,POINT (128.4782798748 35.8421534219),3550,20240630,22070610,신당동
강서-다사-상8-1-55,1,대구광역시,달서구,27290,대구광역시 달서구 달서대로 91길 120,대구광역시 달서구 호산동 703-13,35.83987911,128.4787212011,L&F정문 서편,다사119안전센터,N,2002,5.0,강서소방서,053-601-5620,2024-02-07,POINT (128.4787212011 35.83987911),3550,20240630,22070610,신당동
강서-다사-상8-1-56,1,대구광역시,달서구,27290,대구광역시 달서구 호산로 14,대구광역시 달서구 호산동 702-14,35.8409826998,128.4783475741,에니스환경정문서편,다사119안전센터,N,2002,5.0,강서소방서,053-601-5620,2024-02-07,POINT (128.4783475741 35.8409826998),3550,20240630,22070610,신당동
강서-다사-상8-1-57,1,대구광역시,달서구,27290,대구광역시 달서구 호산로 2길 28,대구광역시 달서구 호산동 703-6,35.840519656,128.4811851,태영기계정문앞,다사119안전센터,N,2002,4.6,강서소방서,053-601-5620,2024-02-07,POINT (128.4811851 35.840519656),3550,20240630,22070610,신당동
강서-다사-상8-1-58,1,대구광역시,달서구,27290,대구광역시 달서구 달서대로 91길 102,대구광역시 달서구 호산동 703-10,35.8398862711,128.4800883875,한울상사 정문 동편,다사119안전센터,N,2002,4.7,강서소방서,053-601-5620,2024-02-07,POINT (128.4800883875 35.8398862711),3550,20240630,22070610,신당동
강서-다사-상8-1-59,1,대구광역시,달서구,27290,대구광역시 달서구 달서대로 91길 80,대구광역시 달서구 호산동 704-13,35.8401675274,128.4828726561,제일정공 정문앞,다사119안전센터,N,2002,4.6,강서소방서,053-601-5620,2024-02-07,POINT (128.4828726561 35.8401675274),3550,20240630,22070610,신당동
강서-다사-상8-1-60,1,대구광역시,달서구,27290,대구광역시 달서구 달서대로 91길 62,대구광역시 달서구 호산동 704-10,35.8398510829,128.4843944024,신성컴텍 정문앞,다사119안전센터,N,2002,4.8,강서소방서,053-601-5620,2024-02-07,POINT (128.4843944024 35.8398510829),3550,20240630,22070610,신당동
강서-다사-상8-1-61,1,대구광역시,달서구,27290,대구광역시 달서구 성서공단로11길 63,대구광역시 달서구 호산동 710,35.8399587426,128.4868310237,희성전자 서편 후문 앞,다사119안전센터,N,2002,4.8,강서소방서,053-601-5620,2024-02-07,POINT (128.4868310237 35.8399587426),3550,20240630,22070610,신당동
강서-다사-상8-1-62,1,대구광역시,달서구,27290,대구광역시 달서구 호산동로 61,대구광역시 달서구 호산동 704-8,35.8404725988,128.4853290145,동광산업 앞,다사119안전센터,N,2002,4.8,강서소방서,053-601-5620,2024-02-07,POINT (128.4853290145 35.8404725988),3550,20240630,22070610,신당동
강서-다사-상8-1-63,1,대구광역시,달서구,27290,대구광역시 달서구 호산로2길 55,대구광역시 달서구 호산동 705-11,35.8412695255,128.4841525557,이화레이스 앞,다사119안전센터,N,2002,4.8,강서소방서,053-601-5620,2024-02-07,POINT (128.4841525557 35.8412695255),3550,20240630,22070610,신당동
강서-다사-상8-1-64,1,대구광역시,달서구,27290,대구광역시 달서구 달서대로95길 74,대구광역시 달서구 호산동 706-4,35.8429095906,128.4837698414,대성금속,다사119안전센터,N,2002,4.6,강서소방서,053-601-5620,2024-02-07,POINT (128.4837698414 35.8429095906),3550,20240630,22070610,신당동
강서-다사-상8-1-65,1,대구광역시,달서구,27290,대구광역시 달서구 호산동로 73,대구광역시 달서구 호산동 705-8,35.8415575086,128.4855475772,아주철강정 정문동편,다사119안전센터,N,2002,4.6,강서소방서,053-601-5620,2024-02-07,POINT (128.4855475772 35.8415575086),3550,20240630,22070610,신당동
강서-다사-상8-1-66,1,대구광역시,달서구,27290,대구광역시 달서구 호산동로 86,대구광역시 달서구 호산동 708-17,35.84270311,128.4860825956,세븐일레븐 대구호산에이스점 앞,다사119안전센터,N,2002,3.5,강서소방서,053-601-5620,2024-02-07,POINT (128.4860825956 35.84270311),3550,20240630,22070610,신당동
강서-다사-상8-1-67,1,대구광역시,달서구,27290,대구광역시 달서구 호산동로 94,대구광역시 달서구 호산동 707-2,35.843834421,128.4866883191,한진택배 정문 남편,다사119안전센터,N,2002,3.5,강서소방서,053-601-5620,2024-02-07,POINT (128.4866883191 35.843834421),3550,20240630,22070610,신당동
강서-다사-상8-1-68,1,대구광역시,달서구,27290,대구광역시 달서구 성서공단로 11길 98-2,대구광역시 달서구 호산동 716-22,35.84388811,128.4882691479,매트로오피스텔 주차장 앞,다사119안전센터,N,2002,4.5,강서소방서,053-601-5620,2024-02-07,POINT (128.4882691479 35.84388811),3550,20240630,22070610,신당동
강서-다사-상8-1-69,1,대구광역시,달서구,27290,대구광역시 달서구 성서공단로 11길 74,대구광역시 달서구 호산동 713,35.8418128431,128.4882826287,굴이랑 굴국밥집 앞,다사119안전센터,N,2002,3.6,강서소방서,053-601-5620,2024-02-07,POINT (128.4882826287 35.8418128431),3550,20240630,22070610,신당동
강서-다사-상8-1-70,1,대구광역시,달서구,27290,대구광역시 달서구 성서공단로 15길 64,대구광역시 달서구 호산동 718-8,35.8407695355,128.4906623581,솔로몬노래방 앞,다사119안전센터,N,2002,4.5,강서소방서,053-601-5620,2024-02-07,POINT (128.4906623581 35.8407695355),3550,20240630,22070610,신당동
강서-다사-상8-1-71,1,대구광역시,달서구,27290,대구광역시 달서구 달서대로 499,대구광역시 달서구 호산동 717,35.843157238,128.491113677,삼성전자물류센터 서편 인도상,다사119안전센터,N,2002,3.5,강서소방서,053-601-5620,2024-02-07,POINT (128.491113677 35.843157238),3550,20240630,22070610,신당동
강서-다사-상8-1-72,1,대구광역시,달서구,27290,대구광역시 달서구 성서공단로 73,대구광역시 달서구 호림동 16-4,35.8352504621,128.4906061,이화수육계장 앞,다사119안전센터,N,2002,6.5,강서소방서,053-601-5620,2024-02-07,POINT (128.4906061 35.8352504621),3550,20240630,22070610,신당동
강서-다사-상8-1-73,1,대구광역시,달서구,27290,대구광역시 달서구 성서공단로15길 12,대구광역시 달서구 호림동 18-13,35.8360796604,128.4906301597,아마빌레모텔 앞,다사119안전센터,N,2002,3.5,강서소방서,053-601-5620,2024-02-07,POINT (128.4906301597 35.8360796604),3550,20240630,22070610,신당동
강서-다사-상8-1-74,1,대구광역시,달서구,27290,대구광역시 달서구 성서공단로 59,대구광역시 달서구 호림동 15-14,35.8352687559,128.4890707296,중국성앞 화단,다사119안전센터,N,2002,6.5,강서소방서,053-601-5620,2024-02-07,POINT (128.4890707296 35.8352687559),3550,20240630,22070610,신당동
강서-다사-상8-1-75,1,대구광역시,달서구,27290,대구광역시 달서구 달서대로85길 31,대구광역시 달서구 호림동 13,35.83704511,128.4882971019,타이어365 서편,다사119안전센터,N,2002,3.5,강서소방서,053-601-5620,2024-02-07,POINT (128.4882971019 35.83704511),3550,20240630,22070610,신당동
강서-다사-상8-1-76,1,대구광역시,달서구,27290,대구광역시 달서구 성서공단로 21,대구광역시 달서구 호림동 5-9,35.8355225792,128.4851634634,AVACO 동편(영림수출포장입구남편 앞),다사119안전센터,N,2002,6.1,강서소방서,053-601-5620,2024-02-07,POINT (128.4851634634 35.8355225792),3550,20240630,22070610,신당동
강서-다사-상8-1-77,1,대구광역시,달서구,27290,대구광역시 달서구 성서공단로 35,대구광역시 달서구 호림동 6-14,35.8352636789,128.4863941,달서구청 청소차고 정문우측,다사119안전센터,N,2002,6.5,강서소방서,053-601-5620,2024-02-07,POINT (128.4863941 35.8352636789),3550,20240630,22070610,신당동
강서-다사-상8-1-78,1,대구광역시,달서구,27290,대구광역시 달서구 성서공단로 3,대구광역시 달서구 호림동 5-14,35.8354793539,128.4826581259,대구기계부품연구원 첨단공구기술지원센터정문 동편,다사119안전센터,N,2002,5.6,강서소방서,053-601-5620,2024-02-07,POINT (128.4826581259 35.8354793539),3550,20240630,22070610,신당동
강서-다사-상8-1-79,1,대구광역시,달서구,27290,대구광역시 달서구 호산동로 1길 16,대구광역시 달서구 호림동 4-12,35.8364143007,128.4838269306,㈜에스앤티 앞,다사119안전센터,N,2002,4.6,강서소방서,053-601-5620,2024-02-07,POINT (128.4838269306 35.8364143007),3550,20240630,22070610,신당동
강서-다사-상8-1-80,1,대구광역시,달서구,27290,대구광역시 달서구 호산동로 1길 40,대구광역시 달서구 호림동 4-17,35.8365550969,128.4818211,모던엔지니어링정문서편,다사119안전센터,N,2002,5.3,강서소방서,053-601-5620,2024-02-07,POINT (128.4818211 35.8365550969),3550,20240630,22070610,신당동
강서-다사-상8-1-81,1,대구광역시,달서구,27290,대구광역시 달서구 달서대로 85길 100,대구광역시 달서구 호림동 3,35.8382617133,128.4806614778,아바텍정문동편,다사119안전센터,N,2002,4.6,강서소방서,053-601-5620,2024-02-07,POINT (128.4806614778 35.8382617133),3550,20240630,22070610,신당동
강서-다사-상8-1-82,1,대구광역시,달서구,27290,대구광역시 달서구 달서대로 85길 74,대구광역시 달서구 호림동 3-13,35.8376148344,128.4834741,덕원정밀정문동편,다사119안전센터,N,2002,4.7,강서소방서,053-601-5620,2024-02-07,POINT (128.4834741 35.8376148344),3550,20240630,22070610,신당동
강서-다사-상8-1-83,1,대구광역시,달서구,27290,대구광역시 달서구 호산동로1길 72,대구광역시 달서구 호림동 2-19,35.8387944279,128.4806438216,신성산업 정문 건너편 인도,다사119안전센터,N,2002,5.0,강서소방서,053-601-5620,2024-02-07,POINT (128.4806438216 35.8387944279),3550,20240630,22070610,신당동
강서-다사-상8-1-84,1,대구광역시,달서구,27290,대구광역시 달서구 호산동로7길 30,대구광역시 달서구 호림동 2-15,35.8387135437,128.4823641,진영정공 앞,다사119안전센터,N,2002,5.0,강서소방서,053-601-5620,2024-02-07,POINT (128.4823641 35.8387135437),3550,20240630,22070610,신당동
강서-다사-상8-1-85,1,대구광역시,달서구,27290,대구광역시 달서구 호산동로 32,대구광역시 달서구 호림동 9-4,35.837430992,128.4862476462,㈜동아티오엘 정문입구북편,다사119안전센터,N,2002,5.3,강서소방서,053-601-5620,2024-02-07,POINT (128.4862476462 35.837430992),3550,20240630,22070610,신당동
강서-다사-상8-1-86,1,대구광역시,달서구,27290,대구광역시 달서구 달서대로 85길 58,대구광역시 달서구 호림동 3-5,35.83749411,128.4854509984,일흥산업 동편,다사119안전센터,N,2002,5.4,강서소방서,053-601-5620,2024-02-07,POINT (128.4854509984 35.83749411),3550,20240630,22070610,신당동
강서-다사-상8-1-87,1,대구광역시,달서구,27290,대구광역시 달서구 호산동로 45,대구광역시 달서구 호림동 2-3,35.83904611,128.4853607338,수성레이저 정문 남편,다사119안전센터,N,2002,6.0,강서소방서,053-601-5620,2024-02-07,POINT (128.4853607338 35.83904611),3550,20240630,22070610,신당동
강서-다사-상8-1-88,1,대구광역시,달서구,27290,대구광역시 달서구 호산동로 7길 10,대구광역시 달서구 호림동 2-6,35.8387324447,128.4845191,대명기업정문입구 서편,다사119안전센터,N,2002,5.7,강서소방서,053-601-5620,2024-02-07,POINT (128.4845191 35.8387324447),3550,20240630,22070610,신당동
강서-다사-상8-1-89,1,대구광역시,달서구,27290,대구광역시 달서구 달구벌대로 203길 47-14,,35.85565411,128.4780661973,고려빌라 동편,다사119안전센터,N,2004,4.0,강서소방서,053-601-5620,2024-02-07,POINT (128.4780661973 35.85565411),3550,20240630,22070610,신당동
강서-다사-상8-1-90,1,대구광역시,달서구,27290,대구광역시 달서구 호산동로 138,대구광역시 달서구 호산동 357-74,35.84759238,128.4870137104,한국OSG코리아 호산공장 정문 동편 10m,다사119안전센터,N,2007,4.1,강서소방서,053-601-5620,2024-02-07,POINT (128.4870137104 35.84759238),3550,20240630,22070610,신당동
강서-다사-상8-1-91,1,대구광역시,달서구,27290,대구광역시 달서구 호산동로 137,대구광역시 달서구 호산동 357-95,35.8476689477,128.4852459495,SJ이노테크 북편 횡단보도앞,다사119안전센터,N,2007,4.2,강서소방서,053-601-5620,2024-02-07,POINT (128.4852459495 35.8476689477),3550,20240630,22070610,신당동
강서-다사-상8-1-92,1,대구광역시,달서구,27290,대구광역시 달서구 호산동로 133,대구광역시 달서구 호산동 357-122,35.84724911,128.4851503055,SJ이노테크  정문 남편,다사119안전센터,N,2007,4.3,강서소방서,053-601-5620,2024-02-07,POINT (128.4851503055 35.84724911),3550,20240630,22070610,신당동
